sample_id,canonical_drug_id,pred_xgb,pred_residualmlp,pred_gcn,ensemble_score,rank,is_top100
DU-4475,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,1,True
HCC1500,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,2,True
BT-474,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,3,True
Hs-578-T,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,4,True
BT-20,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,5,True
EFM-192A,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,6,True
MRK-nu-1,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,7,True
MDA-MB-175-VII,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,8,True
HDQ-P1,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,9,True
COLO-824,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,10,True
EVSA-T,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,11,True
HCC2157,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,12,True
UACC-812,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,13,True
CAL-148,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,14,True
CAL-85-1,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,15,True
T47D,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,16,True
ZR-75-30,2498,-0.9137514233589172,15.111655235290527,6.295650959014893,5.3357510507106785,17,True
HCC1500,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,18,True
HCC2157,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,19,True
HDQ-P1,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,20,True
MDA-MB-175-VII,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,21,True
BT-474,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,22,True
EFM-192A,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,23,True
T47D,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,24,True
Hs-578-T,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,25,True
DU-4475,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,26,True
COLO-824,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,27,True
ZR-75-30,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,28,True
MRK-nu-1,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,29,True
CAL-85-1,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,30,True
CAL-148,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,31,True
EVSA-T,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,32,True
BT-20,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,33,True
UACC-812,2438,-0.9137514233589172,15.111655235290527,6.150394439697266,5.306699746847153,34,True
